queryHits	subjectHits	chrom	zf_pos	ensembl_transcript_id	fst_smooth	fst_boot	fst_diff	ensembl_gene_id	go_id	go_linkage_type	name_1006
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060510	IEA	Type II pneumocyte differentiation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048807	IEA	female genitalia morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0043616	IEA	keratinocyte proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060915	IEA	mesenchymal cell differentiation involved in lung development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060667	IEA	branch elongation involved in salivary gland morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060664	IEA	epithelial cell proliferation involved in salivary gland morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060615	IEA	mammary gland bud formation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060595	IEA	fibroblast growth factor receptor signaling pathway involved in mammary gland specification
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060449	IEA	bud elongation involved in lung branching
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060174	IEA	limb bud formation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030177	IEA	positive regulation of Wnt signaling pathway
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:2001240	IEA	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0070384	IEA	Harderian gland development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030538	IEA	embryonic genitalia morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030916	IEA	otic vesicle formation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060445	IEA	branching involved in salivary gland morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050918	IEA	positive chemotaxis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060665	IEA	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0031076	IEA	embryonic camera-type eye development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048645	IEA	organ formation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0003338	IEA	metanephros morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050930	IEA	induction of positive chemotaxis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0042693	IEA	muscle cell fate commitment
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048146	IEA	positive regulation of fibroblast proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048730	IEA	epidermis morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060441	IEA	epithelial tube branching involved in lung morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0051145	IEA	smooth muscle cell differentiation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060513	IEA	prostatic bud formation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048566	IEA	embryonic digestive tract development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0008589	IEA	regulation of smoothened signaling pathway
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048557	IEA	embryonic digestive tract morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0007267	IEA	cell-cell signaling
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060541	IEA	respiratory system development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0035265	IEA	organ growth
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0009880	IEA	embryonic pattern specification
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060173	IEA	limb development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0070374	IEA	positive regulation of ERK1 and ERK2 cascade
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048536	IEA	spleen development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0001759	IEA	organ induction
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0090263	IEA	positive regulation of canonical Wnt signaling pathway
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050673	IEA	epithelial cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0031016	IEA	pancreas development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048514	IEA	blood vessel morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048808	IEA	male genitalia morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048752	IEA	semicircular canal morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050679	IEA	positive regulation of epithelial cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050678	IEA	regulation of epithelial cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045596	IEA	negative regulation of cell differentiation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0008544	IEA	epidermis development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030878	IEA	thyroid gland development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048565	IEA	digestive tract development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0035108	IEA	limb morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0009887	IEA	organ morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060425	IEA	lung morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0031069	IEA	hair follicle morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0001974	IEA	blood vessel remodeling
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030324	IEA	lung development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0007368	IEA	determination of left/right symmetry
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050872	IEA	white fat cell differentiation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048286	IEA	lung alveolus development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0006935	IEA	chemotaxis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045931	IEA	positive regulation of mitotic cell cycle
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0008284	IEA	positive regulation of cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045747	IEA	positive regulation of Notch signaling pathway
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0030855	IEA	epithelial cell differentiation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0032808	IEA	lacrimal gland development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0021983	IEA	pituitary gland development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0008285	IEA	negative regulation of cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0007435	IEA	salivary gland morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0000132	IEA	establishment of mitotic spindle orientation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0010468	IEA	regulation of gene expression
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0042472	IEA	inner ear morphogenesis
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045944	IEA	positive regulation of transcription from RNA polymerase II promoter
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0035019	IEA	somatic stem cell maintenance
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0042060	IEA	wound healing
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045740	IEA	positive regulation of DNA replication
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0001656	IEA	metanephros development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0001823	IEA	mesonephros development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0007431	IEA	salivary gland development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0010838	IEA	positive regulation of keratinocyte proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0031659	IEA	positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0034394	IEA	protein localization to cell surface
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0046579	IEA	positive regulation of Ras protein signal transduction
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0046877	IEA	regulation of saliva secretion
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048754	IEA	branching morphogenesis of an epithelial tube
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050671	IEA	positive regulation of lymphocyte proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050674	IEA	urothelial cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050677	IEA	positive regulation of urothelial cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0051549	IEA	positive regulation of keratinocyte migration
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060428	IEA	lung epithelium development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060430	IEA	lung saccule development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0060447	IEA	bud outgrowth involved in lung branching
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0061033	IEA	secretion by lung epithelial cell involved in lung growth
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0070075	IEA	tear secretion
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0070371	IEA	ERK1 and ERK2 cascade
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0071338	IEA	positive regulation of hair follicle cell proliferation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0071157	IEA	negative regulation of cell cycle arrest
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0031532	IEA	actin cytoskeleton reorganization
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0043410	IEA	positive regulation of MAPK cascade
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0032781	IEA	positive regulation of ATPase activity
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0000187	IEA	activation of MAPK activity
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045739	IEA	positive regulation of DNA repair
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0050731	IEA	positive regulation of peptidyl-tyrosine phosphorylation
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0048538	IEA	thymus development
254	1747	chrZ	44571900	ENSTGUT00000002423	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002333	GO:0045893	IEA	positive regulation of transcription, DNA-templated
254	1749	chrZ	44766023	ENSTGUT00000002432	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002337	GO:0006412	IEA	translation
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0071805	IEA	potassium ion transmembrane transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0006813	IEA	potassium ion transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0055085	IEA	transmembrane transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0034220	IEA	ion transmembrane transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0006811	IEA	ion transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0006810	IEA	transport
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0045176	IEA	apical protein localization
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0046549	IEA	retinal cone cell development
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0071320	IEA	cellular response to cAMP
254	1750	chrZ	44963583	ENSTGUT00000002439	0.114639412046385	0.0972176832569361	0.0174217287894487	ENSTGUG00000002345	GO:0035725	IEA	sodium ion transmembrane transport
247	1674	chrZ	31359438	ENSTGUT00000001475	0.113946762330508	0.103986400777202	0.0099603615533064	ENSTGUG00000001416	GO:0032313	IEA	regulation of Rab GTPase activity
247	1674	chrZ	31359438	ENSTGUT00000001475	0.113946762330508	0.103986400777202	0.0099603615533064	ENSTGUG00000001416	GO:0032851	IEA	positive regulation of Rab GTPase activity
